date,HLY_TEMP_NORMAL_SF,HLY_TEMP_10PCTL_SF,HLY_TEMP_90PCTL_SF,HLY_DEWP_NORMAL_SF,HLY_DEWP_10PCTL_SF,HLY_DEWP_90PCTL_SF,HLY_PRES_NORMAL_SF,HLY_PRES_10PCTL_SF,HLY_PRES_90PCTL_SF,HLY_CLDH_NORMAL_SF,HLY_HTDH_NORMAL_SF,HLY_CLOD_PCTCLR_SF,HLY_CLOD_PCTFEW_SF,HLY_CLOD_PCTSCT_SF,HLY_CLOD_PCTBKN_SF,HLY_CLOD_PCTOVC_SF,HLY_HIDX_NORMAL_SF,HLY_WCHL_NORMAL_SF,HLY_WIND_AVGSPD_SF,HLY_WIND_PCTCLM_SF,HLY_WIND_VCTDIR_SF,HLY_WIND_VCTSPD_SF,HLY_WIND_1STDIR_SF,HLY_WIND_1STPCT_SF,HLY_WIND_2NDDIR_SF,HLY_WIND_2NDPCT_SF,AvgMegawatts2019-2020-2021
05-30T01:00:00,54.9,51.1,59.0,49.3,45.0,53.1,1014.5,1010.8,1018.0,0.0,10.2,26.2,25.4,11.6,19.4,17.4,54.9,54.6,10.9,1.8,267.0,9.5,7.0,64.4,6.0,14.1,255896.0
05-30T02:00:00,54.5,51.1,57.9,49.2,45.0,53.1,1014.3,1010.7,1017.8,0.0,10.5,24.0,24.7,10.2,21.9,19.1,54.5,54.2,10.2,4.7,265.0,8.9,7.0,60.8,6.0,16.1,247217.33333333334
05-30T03:00:00,54.3,51.1,57.9,49.1,45.0,53.1,1014.3,1010.7,1017.8,0.0,10.7,22.2,24.8,10.9,20.4,21.7,54.3,53.9,9.7,4.4,264.0,8.3,7.0,58.9,6.0,17.0,242881.33333333334
05-30T04:00:00,54.0,50.0,57.9,49.0,45.0,53.1,1014.3,1010.6,1017.8,0.0,11.0,16.9,21.1,12.6,22.4,27.0,54.0,53.6,9.3,6.9,265.0,7.9,7.0,56.8,6.0,16.0,243513.33333333334
05-30T05:00:00,53.9,50.0,57.9,48.9,45.0,53.1,1014.4,1010.9,1018.0,0.0,11.1,9.7,22.0,18.1,27.8,22.3,53.9,53.5,8.8,6.0,264.0,7.3,7.0,56.4,6.0,16.0,248884.66666666666
05-30T06:00:00,54.9,51.1,59.0,49.2,45.0,53.1,1014.8,1011.3,1018.4,0.0,10.1,14.0,19.4,17.5,26.6,22.6,54.9,54.7,8.6,8.7,262.0,6.8,7.0,49.9,6.0,16.6,253581.66666666666
05-30T07:00:00,56.9,53.1,61.0,49.6,45.0,54.0,1015.1,1011.5,1018.7,0.1,8.2,12.8,21.1,16.3,25.4,24.3,56.9,56.8,8.3,16.7,265.0,6.5,7.0,40.5,6.0,12.9,258032.0
05-30T08:00:00,58.9,54.0,63.0,50.0,46.0,55.0,1015.3,1011.7,1019.0,0.1,6.3,12.7,25.9,17.5,21.7,22.2,58.9,58.9,9.3,6.4,273.0,6.0,7.0,36.2,8.0,14.1,257640.33333333334
05-30T09:00:00,60.7,55.9,66.0,50.4,45.0,55.9,1015.3,1011.7,1019.0,0.4,4.7,14.2,29.8,17.8,19.8,18.3,60.7,60.7,10.5,2.4,282.0,6.5,7.0,35.8,2.0,15.7,255552.66666666666
05-30T10:00:00,62.5,57.0,68.0,50.6,45.0,55.9,1015.3,1011.8,1019.0,0.8,3.3,15.3,30.3,14.4,23.8,16.2,62.5,62.5,11.9,1.8,286.0,7.9,7.0,36.8,8.0,17.7,252278.66666666666
05-30T11:00:00,64.2,57.9,70.0,50.6,45.0,55.9,1015.3,1011.6,1019.1,1.6,2.4,17.7,35.7,14.5,20.0,12.2,64.2,64.2,13.4,0.9,284.0,9.4,7.0,40.7,8.0,18.7,251420.33333333334
05-30T12:00:00,65.7,60.1,72.0,50.3,45.0,55.9,1015.2,1011.3,1019.0,2.4,1.8,17.4,36.5,16.2,18.9,11.0,65.7,65.7,15.6,0.2,281.0,12.4,7.0,46.3,8.0,23.3,250677.33333333334
05-30T13:00:00,66.3,60.1,73.0,50.2,45.0,55.0,1015.0,1011.1,1018.8,2.8,1.5,18.6,34.4,20.1,17.7,9.2,66.3,66.3,17.8,0.4,276.0,15.1,7.0,56.0,8.0,20.4,257106.33333333334
05-30T14:00:00,66.2,60.1,73.0,49.9,44.1,55.0,1014.8,1010.8,1018.6,2.7,1.5,19.5,27.3,25.1,20.0,8.0,66.2,66.2,19.4,0.2,274.0,17.2,7.0,65.1,8.0,16.7,266478.6666666667
05-30T15:00:00,65.4,60.1,72.0,49.7,45.0,54.0,1014.5,1010.5,1018.5,2.2,1.8,19.0,26.7,25.2,20.7,8.4,65.4,65.4,20.3,0.2,272.0,18.2,7.0,62.6,8.0,19.9,278637.3333333333
05-30T16:00:00,64.2,59.0,70.0,49.6,45.0,54.0,1014.3,1010.2,1017.9,1.6,2.4,18.3,26.4,25.0,22.5,7.9,64.2,64.2,20.5,0.0,270.0,18.6,7.0,69.0,8.0,14.0,293888.0
05-30T17:00:00,62.6,57.0,69.1,49.6,45.0,54.0,1014.1,1010.0,1017.9,1.0,3.4,15.7,27.5,30.1,20.1,6.6,62.6,62.6,20.0,0.2,270.0,18.4,7.0,73.7,8.0,12.8,309364.6666666667
05-30T18:00:00,60.6,55.9,66.0,49.5,45.0,54.0,1014.0,1009.8,1017.8,0.5,4.9,15.5,29.2,26.3,21.1,7.9,60.6,60.6,19.0,0.0,270.0,17.3,7.0,69.2,8.0,15.8,320241.0
05-30T19:00:00,58.4,54.0,63.0,49.4,45.0,53.1,1014.2,1010.2,1017.9,0.2,6.8,16.5,30.3,23.6,20.6,9.0,58.4,58.4,17.3,0.4,271.0,15.9,7.0,67.6,8.0,15.2,325266.6666666667
05-30T20:00:00,56.9,53.1,61.0,49.5,45.0,54.0,1014.4,1010.5,1018.0,0.1,8.2,14.9,31.5,21.8,20.3,11.5,56.9,56.9,15.4,0.2,271.0,14.1,7.0,68.2,8.0,16.4,329412.6666666667
05-30T21:00:00,56.3,53.1,60.1,49.6,46.0,53.1,1014.8,1010.8,1018.4,0.0,8.7,22.6,31.1,17.7,15.5,13.1,56.3,56.3,14.1,1.1,271.0,13.0,7.0,67.6,8.0,15.8,321872.0
05-30T22:00:00,56.0,52.0,60.1,49.5,46.0,54.0,1015.0,1011.1,1018.5,0.0,9.1,22.5,27.5,14.7,18.1,17.2,56.0,55.9,12.9,1.8,269.0,11.8,7.0,68.9,6.0,12.2,302639.6666666667
05-30T23:00:00,55.5,52.0,59.0,49.4,45.0,53.1,1014.9,1011.0,1018.4,0.0,9.6,24.6,28.5,14.6,16.8,15.4,55.5,55.4,12.2,0.9,268.0,10.9,7.0,66.9,6.0,14.0,258696.0
05-31T00:00:00,55.2,51.1,59.0,49.4,45.0,53.1,1014.7,1011.1,1018.3,0.0,9.9,27.3,23.6,13.9,18.6,16.6,55.2,55.0,11.4,1.6,267.0,10.2,7.0,63.3,6.0,15.2,288905.3333333333
05-31T01:00:00,54.9,51.1,59.0,49.3,45.0,53.1,1014.5,1010.9,1018.1,0.0,10.1,25.9,25.4,11.2,19.5,18.0,54.9,54.7,11.2,1.3,268.0,9.8,7.0,65.4,6.0,13.6,254133.0
05-31T02:00:00,54.6,51.1,57.9,49.3,45.0,53.1,1014.4,1010.7,1017.9,0.0,10.4,24.4,24.1,9.5,22.3,19.7,54.6,54.3,10.4,3.8,265.0,9.1,7.0,62.2,6.0,16.1,245929.66666666666
05-31T03:00:00,54.3,51.1,57.9,49.2,45.0,53.1,1014.3,1010.7,1017.9,0.0,10.7,22.2,24.5,11.1,19.8,22.4,54.3,53.9,9.9,4.2,264.0,8.4,7.0,58.6,6.0,17.0,241764.66666666666
05-31T04:00:00,54.0,51.1,57.9,49.1,45.0,53.1,1014.3,1010.6,1017.9,0.0,11.0,17.1,19.9,12.6,22.8,27.6,54.0,53.7,9.5,6.4,265.0,8.0,7.0,57.4,6.0,16.2,242253.66666666666
05-31T05:00:00,54.0,50.0,57.9,49.0,45.0,53.1,1014.5,1010.9,1018.1,0.0,11.0,10.5,21.6,17.6,27.4,22.9,54.0,53.5,8.9,4.9,264.0,7.5,7.0,58.0,6.0,16.0,247609.66666666666
05-31T06:00:00,54.9,51.1,59.0,49.3,46.0,53.1,1014.8,1011.2,1018.5,0.0,10.1,14.0,19.9,17.2,25.8,23.1,54.9,54.8,8.7,8.4,263.0,7.0,7.0,51.4,6.0,16.4,252163.33333333334
05-31T07:00:00,56.9,53.1,61.0,49.6,45.0,54.0,1015.1,1011.5,1018.7,0.0,8.2,12.9,22.3,15.5,25.5,23.9,56.9,56.8,8.5,16.2,266.0,6.8,7.0,42.5,8.0,12.4,257737.66666666666
05-31T08:00:00,58.9,54.0,63.0,50.0,46.0,55.0,1015.3,1011.5,1019.1,0.1,6.2,12.4,26.3,18.4,20.8,22.1,58.9,58.9,9.4,6.4,274.0,6.3,7.0,36.7,8.0,15.5,259340.66666666666
05-31T09:00:00,60.8,55.9,66.0,50.4,45.0,55.9,1015.3,1011.7,1019.1,0.4,4.6,15.0,30.2,17.0,18.8,19.0,60.8,60.8,10.7,1.8,283.0,6.7,7.0,36.4,2.0,15.4,258230.66666666666
05-31T10:00:00,62.5,57.0,68.0,50.6,45.0,55.9,1015.3,1011.6,1019.0,0.8,3.3,15.7,30.6,14.4,23.1,16.2,62.5,62.5,12.1,1.3,286.0,8.2,7.0,37.6,8.0,18.5,257160.33333333334
05-31T11:00:00,64.2,57.9,70.0,50.7,45.0,55.9,1015.3,1011.5,1019.1,1.5,2.3,17.3,36.9,13.9,19.6,12.4,64.2,64.2,13.7,0.9,283.0,9.7,7.0,41.5,8.0,19.2,257775.0
05-31T12:00:00,65.7,60.1,72.0,50.4,45.0,55.9,1015.2,1011.3,1019.0,2.4,1.7,17.1,37.1,15.6,19.3,11.0,65.7,65.7,15.9,0.2,281.0,12.7,7.0,47.9,8.0,23.5,262179.3333333333
05-31T13:00:00,66.2,60.1,73.0,50.2,45.0,55.0,1015.0,1011.0,1018.8,2.7,1.5,18.8,34.1,20.0,17.9,9.2,66.2,66.2,18.1,0.4,276.0,15.5,7.0,56.9,8.0,21.1,271569.0
05-31T14:00:00,66.2,60.1,73.0,49.9,45.0,54.0,1014.8,1010.8,1018.6,2.6,1.4,19.0,27.3,25.8,20.0,8.0,66.2,66.2,19.5,0.2,274.0,17.5,7.0,65.8,8.0,17.3,283712.3333333333
05-31T15:00:00,65.4,60.1,72.0,49.8,45.0,54.0,1014.5,1010.4,1018.5,2.2,1.8,18.4,26.7,26.2,20.6,8.1,65.4,65.4,20.4,0.0,272.0,18.5,7.0,63.9,8.0,20.0,298596.0
05-31T16:00:00,64.3,59.0,70.0,49.6,45.0,54.0,1014.2,1010.1,1018.1,1.6,2.3,17.8,26.4,25.7,22.7,7.4,64.3,64.3,20.6,0.0,270.0,18.8,7.0,70.4,8.0,14.0,314308.3333333333
05-31T17:00:00,62.6,57.0,68.0,49.6,45.0,54.0,1014.1,1009.8,1017.9,1.0,3.3,15.2,29.4,29.2,19.9,6.4,62.6,62.6,20.1,0.2,270.0,18.6,7.0,73.6,8.0,13.6,330656.6666666667
05-31T18:00:00,60.6,55.9,66.0,49.5,45.0,54.0,1014.0,1009.7,1017.8,0.5,4.9,15.7,30.4,25.2,21.6,7.1,60.6,60.6,19.1,0.0,271.0,17.6,7.0,69.8,8.0,16.3,339479.0
05-31T19:00:00,58.4,54.0,63.0,49.4,45.0,53.1,1014.2,1010.0,1017.9,0.2,6.8,17.2,30.3,23.1,20.6,8.7,58.4,58.4,17.5,0.4,271.0,16.1,7.0,67.5,8.0,15.5,340498.3333333333
05-31T20:00:00,56.9,53.1,61.0,49.5,45.0,54.0,1014.3,1010.4,1018.0,0.1,8.1,15.0,31.8,21.8,20.1,11.2,56.9,56.9,15.5,0.2,271.0,14.2,7.0,68.3,8.0,16.3,342584.3333333333
05-31T21:00:00,56.4,53.1,60.1,49.6,46.0,53.1,1014.7,1010.8,1018.4,0.0,8.6,22.9,31.1,17.6,15.4,13.0,56.4,56.4,14.0,1.3,271.0,13.0,7.0,69.0,8.0,15.6,332979.3333333333
05-31T22:00:00,56.0,52.0,60.1,49.6,46.0,53.1,1014.9,1010.9,1018.6,0.0,9.0,24.0,26.8,14.4,17.8,16.9,56.0,56.0,13.0,1.1,269.0,11.9,7.0,69.2,6.0,12.7,310882.3333333333
05-31T23:00:00,55.5,52.0,59.0,49.4,46.0,53.1,1014.8,1010.9,1018.4,0.0,9.5,25.5,28.2,14.3,16.7,15.3,55.5,55.4,12.3,0.9,268.0,11.0,7.0,68.1,6.0,13.5,264597.6666666667
06-01T00:00:00,55.2,51.1,59.0,49.5,46.0,53.1,1014.6,1010.8,1018.3,0.0,9.8,27.7,23.8,13.9,18.1,16.6,55.2,55.1,11.5,1.8,267.0,10.2,7.0,63.9,6.0,14.7,294641.3333333333
06-01T01:00:00,54.9,51.1,59.0,49.4,46.0,53.1,1014.5,1010.7,1018.1,0.0,10.1,27.1,24.8,11.1,19.0,18.0,54.9,54.7,11.3,1.3,267.0,9.9,7.0,66.6,8.0,12.2,258886.66666666666
06-01T02:00:00,54.6,51.1,57.9,49.3,45.0,53.1,1014.3,1010.6,1017.8,0.0,10.4,24.9,24.4,9.2,22.4,19.1,54.6,54.3,10.4,3.6,265.0,9.2,7.0,63.4,6.0,15.8,250363.66666666666
06-01T03:00:00,54.3,51.1,57.9,49.2,45.0,53.1,1014.2,1010.5,1017.8,0.0,10.7,23.6,23.8,11.3,19.5,21.8,54.3,54.0,9.9,4.0,265.0,8.4,7.0,59.6,6.0,16.5,246866.66666666666
06-01T04:00:00,54.1,51.1,57.9,49.1,45.0,53.1,1014.2,1010.5,1017.8,0.0,11.0,18.9,19.1,12.8,22.3,26.9,54.1,53.7,9.4,6.2,265.0,8.1,7.0,58.7,6.0,16.2,248153.66666666666
06-01T05:00:00,54.0,50.0,57.9,49.0,45.0,53.1,1014.4,1010.8,1018.0,0.0,11.0,11.3,22.5,17.0,27.7,21.5,54.0,53.6,9.0,4.7,264.0,7.6,7.0,58.6,6.0,16.3,255345.66666666666
06-01T06:00:00,55.0,51.1,59.0,49.3,46.0,53.1,1014.7,1011.2,1018.4,0.0,10.0,15.2,21.3,15.7,25.8,22.1,55.0,54.8,8.7,8.9,263.0,7.1,7.0,53.3,6.0,15.7,263899.0
06-01T07:00:00,57.0,53.1,61.0,49.7,46.0,54.0,1015.0,1011.4,1018.7,0.1,8.1,13.9,22.4,15.2,25.9,22.7,57.0,57.0,8.5,16.2,266.0,6.8,7.0,43.0,8.0,12.4,273337.6666666667
06-01T08:00:00,59.0,54.0,64.0,50.1,46.0,55.0,1015.2,1011.5,1019.0,0.1,6.1,12.8,27.0,17.8,20.7,21.7,59.0,59.0,9.4,6.4,274.0,6.3,7.0,36.6,8.0,15.4,279833.6666666667
06-01T09:00:00,60.9,55.9,66.0,50.4,46.0,55.9,1015.3,1011.5,1019.0,0.4,4.5,15.9,30.6,16.4,18.2,18.9,60.9,60.9,10.8,1.3,283.0,6.9,7.0,36.5,2.0,16.2,282398.3333333333
06-01T10:00:00,62.6,57.0,69.1,50.6,45.0,55.9,1015.2,1011.5,1019.0,0.8,3.2,16.3,31.3,14.5,22.1,15.9,62.6,62.6,12.1,1.3,286.0,8.3,7.0,36.9,8.0,19.2,285950.6666666667
06-01T11:00:00,64.4,57.9,70.0,50.6,45.0,55.9,1015.3,1011.4,1019.0,1.6,2.3,18.5,37.2,12.8,19.5,12.1,64.4,64.4,13.7,0.9,283.0,10.0,7.0,42.2,8.0,20.2,291682.6666666667
06-01T12:00:00,65.8,60.1,73.0,50.4,45.0,55.9,1015.1,1011.2,1018.8,2.5,1.7,17.7,36.7,15.3,19.7,10.7,65.8,65.8,16.1,0.2,281.0,13.1,7.0,48.1,8.0,24.7,296980.3333333333
06-01T13:00:00,66.4,60.1,73.0,50.2,45.0,55.0,1014.9,1010.9,1018.7,2.8,1.4,19.4,33.6,19.9,18.5,8.6,66.4,66.4,18.3,0.4,276.0,15.8,7.0,57.3,8.0,22.4,306952.6666666667
06-01T14:00:00,66.3,60.1,73.0,49.9,45.0,55.0,1014.7,1010.6,1018.5,2.7,1.4,19.3,27.5,25.6,20.3,7.2,66.3,66.3,19.7,0.2,274.0,17.7,7.0,66.3,8.0,18.1,318221.3333333333
06-01T15:00:00,65.6,60.1,72.0,49.8,45.0,54.0,1014.5,1010.2,1018.5,2.3,1.7,18.5,27.5,26.3,20.4,7.3,65.6,65.5,20.6,0.0,272.0,18.7,7.0,64.8,8.0,20.0,329762.0
06-01T16:00:00,64.4,59.0,70.0,49.7,45.0,54.0,1014.2,1010.0,1017.9,1.7,2.3,18.5,26.6,25.0,22.7,7.2,64.4,64.4,20.8,0.0,271.0,19.0,7.0,71.7,8.0,13.8,340618.0
06-01T17:00:00,62.7,57.9,69.1,49.7,45.0,54.0,1014.0,1009.7,1017.9,1.0,3.3,16.1,29.3,28.8,20.0,5.9,62.7,62.7,20.3,0.2,271.0,18.8,7.0,74.2,8.0,13.6,351400.0
06-01T18:00:00,60.8,55.9,66.0,49.6,45.0,54.0,1013.9,1009.7,1017.8,0.5,4.8,16.1,30.7,25.4,21.5,6.3,60.8,60.8,19.2,0.0,271.0,17.7,7.0,70.5,8.0,16.4,357018.0
06-01T19:00:00,58.5,54.0,63.0,49.5,45.0,53.1,1014.1,1009.9,1017.9,0.2,6.7,17.4,30.5,23.6,20.6,7.9,58.5,58.5,17.6,0.4,271.0,16.2,7.0,68.4,8.0,16.1,356350.3333333333
06-01T20:00:00,57.0,53.1,61.0,49.6,45.0,54.0,1014.3,1010.2,1018.0,0.1,8.1,16.0,32.0,22.0,19.1,10.9,57.0,57.0,15.7,0.2,271.0,14.4,7.0,69.4,8.0,16.1,357100.3333333333
06-01T21:00:00,56.5,53.1,60.1,49.7,46.0,53.1,1014.7,1010.8,1018.4,0.0,8.6,23.3,31.5,17.1,15.6,12.5,56.5,56.5,14.2,1.3,271.0,13.1,7.0,68.9,8.0,16.1,346032.6666666667
06-01T22:00:00,56.1,52.0,60.1,49.7,46.0,53.1,1014.9,1010.9,1018.6,0.0,8.9,24.7,26.8,14.4,17.8,16.2,56.1,56.0,13.1,1.1,270.0,12.0,7.0,69.6,8.0,12.5,322490.6666666667
06-01T23:00:00,55.6,52.0,59.0,49.5,46.0,53.1,1014.8,1010.9,1018.4,0.0,9.4,27.1,28.3,13.3,16.5,14.8,55.6,55.5,12.2,1.1,269.0,11.0,7.0,68.3,6.0,12.7,274205.6666666667
06-02T00:00:00,55.3,52.0,59.0,49.5,46.0,53.1,1014.6,1010.8,1018.3,0.0,9.7,29.1,23.4,13.5,18.0,16.0,55.3,55.2,11.4,2.0,268.0,10.2,7.0,65.0,8.0,14.9,304406.0
06-02T01:00:00,55.0,51.1,59.0,49.5,46.0,53.1,1014.4,1010.6,1018.1,0.0,10.0,28.6,24.6,10.1,19.1,17.6,55.0,54.8,11.1,2.0,268.0,9.8,7.0,65.6,8.0,13.3,266129.3333333333
06-02T02:00:00,54.7,51.1,57.9,49.4,45.0,53.1,1014.3,1010.5,1017.9,0.0,10.3,26.8,23.8,7.8,22.3,19.2,54.7,54.4,10.2,4.0,265.0,9.0,7.0,62.2,6.0,16.6,257014.33333333334
06-02T03:00:00,54.4,51.1,57.9,49.2,45.0,53.1,1014.2,1010.5,1017.9,0.0,10.6,24.7,23.2,11.5,19.3,21.4,54.4,54.1,9.7,4.9,265.0,8.3,7.0,60.2,6.0,14.9,251960.66666666666
06-02T04:00:00,54.2,51.1,57.9,49.2,45.0,53.1,1014.2,1010.5,1017.9,0.0,10.8,18.9,19.8,12.5,22.3,26.4,54.2,53.8,9.3,6.7,265.0,8.0,7.0,59.1,6.0,15.5,251809.66666666666
06-02T05:00:00,54.1,50.0,57.9,49.1,45.0,53.1,1014.4,1010.8,1018.1,0.0,10.9,11.7,23.4,16.1,26.8,21.9,54.1,53.7,8.8,5.6,264.0,7.5,7.0,58.2,6.0,15.8,257723.33333333334
06-02T06:00:00,55.1,52.0,59.0,49.4,46.0,53.1,1014.8,1011.2,1018.5,0.0,9.9,15.6,22.0,14.9,24.9,22.5,55.1,55.0,8.5,10.0,263.0,7.0,7.0,52.3,6.0,15.9,263617.3333333333
06-02T07:00:00,57.2,53.1,62.1,49.8,46.0,54.0,1015.0,1011.4,1018.7,0.0,7.9,14.6,22.8,15.1,24.4,23.1,57.2,57.1,8.3,16.7,267.0,6.7,7.0,43.0,8.0,12.7,271625.3333333333
06-02T08:00:00,59.2,54.0,64.0,50.2,46.0,55.0,1015.3,1011.5,1019.0,0.1,6.0,13.8,26.4,18.5,19.1,22.2,59.2,59.2,9.2,6.7,275.0,6.2,7.0,36.6,8.0,16.0,278128.3333333333
06-02T09:00:00,61.1,55.9,66.0,50.5,46.0,55.9,1015.3,1011.5,1019.1,0.4,4.3,17.2,30.4,16.5,16.5,19.5,61.1,61.1,10.7,1.3,283.0,6.9,7.0,37.0,2.0,17.4,280766.0
06-02T10:00:00,62.8,57.0,69.1,50.6,45.0,55.9,1015.3,1011.5,1019.0,0.9,3.1,17.5,30.6,14.1,21.4,16.4,62.8,62.8,12.0,1.3,286.0,8.4,7.0,38.4,8.0,18.7,285242.6666666667
06-02T11:00:00,64.6,59.0,70.0,50.7,45.0,55.9,1015.3,1011.5,1019.0,1.7,2.1,19.2,36.7,12.8,19.7,11.6,64.6,64.6,13.6,1.1,283.0,10.0,7.0,42.1,8.0,20.9,292144.0
06-02T12:00:00,66.1,60.1,73.0,50.4,45.0,55.9,1015.2,1011.3,1019.0,2.7,1.6,18.0,36.1,15.6,20.0,10.2,66.1,66.1,16.1,0.4,281.0,13.2,7.0,49.3,8.0,24.2,299510.3333333333
06-02T13:00:00,66.6,60.1,73.0,50.2,45.0,55.0,1015.0,1011.0,1018.7,2.9,1.3,19.8,33.8,19.8,18.4,8.2,66.6,66.6,18.3,0.7,277.0,15.9,7.0,57.6,8.0,23.4,311834.3333333333
06-02T14:00:00,66.5,60.1,73.0,50.0,45.0,55.0,1014.8,1010.8,1018.6,2.8,1.3,20.7,27.5,25.1,19.7,7.1,66.5,66.5,19.7,0.2,275.0,17.8,7.0,66.8,8.0,17.6,325101.3333333333
06-02T15:00:00,65.8,60.1,72.0,49.8,45.0,55.0,1014.5,1010.4,1018.5,2.4,1.6,19.7,27.5,25.8,19.9,7.1,65.8,65.8,20.6,0.0,273.0,18.8,7.0,64.7,8.0,20.0,337443.0
06-02T16:00:00,64.6,59.0,71.1,49.7,45.0,54.0,1014.2,1010.0,1018.1,1.8,2.2,19.3,26.0,24.4,23.7,6.7,64.6,64.6,20.8,0.0,271.0,19.1,7.0,71.1,8.0,14.0,351132.3333333333
06-02T17:00:00,63.0,57.9,69.1,49.7,45.0,54.0,1014.0,1009.7,1017.9,1.1,3.1,17.6,28.0,28.8,19.5,6.1,63.0,63.0,20.3,0.2,271.0,18.8,7.0,74.1,8.0,13.8,364247.0
06-02T18:00:00,61.0,55.9,66.0,49.6,45.0,54.0,1014.0,1009.7,1017.8,0.6,4.6,17.6,29.3,26.2,21.0,5.9,61.0,61.0,19.3,0.0,272.0,17.8,7.0,71.1,8.0,16.7,372942.3333333333
06-02T19:00:00,58.8,54.0,63.0,49.6,45.0,54.0,1014.1,1010.0,1017.9,0.3,6.5,18.7,30.1,22.4,20.1,8.7,58.8,58.8,17.6,0.4,271.0,16.2,7.0,68.6,8.0,16.4,371862.0
06-02T20:00:00,57.2,53.1,61.0,49.6,45.0,54.0,1014.3,1010.3,1018.0,0.1,7.9,17.6,30.8,22.2,18.1,11.3,57.2,57.2,15.6,0.2,272.0,14.3,7.0,70.1,8.0,15.8,370185.6666666667
06-02T21:00:00,56.7,53.1,61.0,49.7,46.0,53.1,1014.7,1010.8,1018.4,0.1,8.4,23.9,30.6,17.0,15.8,12.7,56.7,56.7,14.1,1.3,272.0,13.1,7.0,68.1,8.0,16.9,357227.3333333333
06-02T22:00:00,56.3,52.0,60.1,49.7,46.0,54.0,1014.9,1010.9,1018.6,0.1,8.8,25.5,25.9,14.0,17.9,16.7,56.3,56.3,13.1,1.3,270.0,12.1,7.0,69.6,8.0,12.5,330616.3333333333
06-02T23:00:00,55.8,52.0,60.1,49.6,46.0,53.1,1014.7,1010.9,1018.4,0.1,9.2,28.0,27.5,12.5,16.1,15.9,55.8,55.7,12.3,1.1,269.0,11.1,7.0,67.2,6.0,13.4,279817.6666666667
06-03T00:00:00,55.5,52.0,59.0,49.7,46.0,53.1,1014.6,1010.8,1018.3,0.0,9.6,28.6,24.0,13.9,16.9,16.6,55.5,55.4,11.4,1.8,268.0,10.3,7.0,64.5,8.0,14.9,309601.6666666667
06-03T01:00:00,55.1,52.0,59.0,49.6,46.0,54.0,1014.4,1010.6,1018.1,0.0,9.9,28.7,24.4,9.7,19.7,17.5,55.1,55.0,11.1,2.4,268.0,9.8,7.0,63.9,8.0,13.5,270867.0
06-03T02:00:00,54.8,51.1,59.0,49.5,45.0,54.0,1014.3,1010.5,1017.9,0.0,10.2,27.0,23.4,8.3,21.9,19.4,54.8,54.6,10.2,4.0,266.0,9.1,7.0,61.2,6.0,17.0,261215.0
06-03T03:00:00,54.6,51.1,59.0,49.3,45.0,53.1,1014.2,1010.5,1017.9,0.0,10.5,24.7,22.7,11.4,19.4,21.7,54.6,54.3,9.8,5.1,266.0,8.5,7.0,60.5,6.0,14.7,256654.66666666666
06-03T04:00:00,54.3,51.1,57.9,49.3,45.0,53.1,1014.2,1010.5,1017.9,0.0,10.7,19.1,20.0,12.1,23.0,25.7,54.3,54.0,9.4,6.2,265.0,8.1,7.0,58.4,6.0,16.5,259622.0
06-03T05:00:00,54.2,50.0,57.9,49.2,45.0,53.1,1014.4,1010.7,1018.1,0.0,10.8,11.7,23.8,16.3,26.4,21.8,54.2,53.9,8.9,6.0,265.0,7.6,7.0,57.2,6.0,16.5,269940.3333333333
06-03T06:00:00,55.3,52.0,59.0,49.5,46.0,54.0,1014.7,1011.1,1018.5,0.0,9.7,15.6,22.2,15.3,24.3,22.7,55.3,55.2,8.6,9.6,263.0,7.1,7.0,51.8,6.0,16.2,283383.3333333333
06-03T07:00:00,57.3,53.1,62.1,49.9,46.0,54.0,1015.0,1011.3,1018.7,0.1,7.8,14.8,23.0,14.8,24.8,22.7,57.3,57.3,8.4,16.4,268.0,6.8,7.0,41.8,8.0,13.7,296340.3333333333
06-03T08:00:00,59.4,55.0,64.0,50.4,46.0,55.0,1015.2,1011.4,1019.0,0.2,5.8,14.3,26.3,18.0,19.8,21.6,59.4,59.4,9.2,6.9,276.0,6.1,7.0,36.0,8.0,16.5,303118.0
06-03T09:00:00,61.3,55.9,66.0,50.7,46.0,55.9,1015.3,1011.5,1019.1,0.5,4.2,17.8,31.2,16.2,15.5,19.3,61.3,61.3,10.7,1.8,284.0,6.9,7.0,36.9,2.0,17.9,307629.3333333333
06-03T10:00:00,63.0,57.0,69.1,50.7,45.0,55.9,1015.3,1011.5,1019.0,1.0,2.9,17.5,31.0,14.9,20.5,16.1,63.0,63.0,12.1,2.0,286.0,8.4,7.0,38.4,8.0,17.9,313554.3333333333
06-03T11:00:00,64.8,59.0,71.1,50.7,45.0,55.9,1015.3,1011.4,1019.0,1.9,2.0,19.2,36.7,14.3,18.5,11.3,64.8,64.8,13.7,0.9,282.0,10.2,7.0,42.3,8.0,20.7,322732.0
06-03T12:00:00,66.3,60.1,73.9,50.4,45.0,55.9,1015.1,1011.2,1019.0,2.8,1.5,18.8,35.4,16.8,19.3,9.8,66.3,66.3,16.2,0.4,281.0,13.2,7.0,49.5,8.0,24.0,334723.3333333333
